anime_id,name,rating,type,episodes,date,adult,members,genres
2356,Amon: Devilman Mokushiroku,6.46,OVA,1,Unknown,1,12107,"Demons, Horror, Psychological, Supernatural"
2357,Kojin Taxi,6.16,OVA,5,Unknown,Rx - Hentai,3476,Hentai
2359,Choujin Densetsu Urotsukidouji Movie,6.16,Movie,1,Unknown,Rx - Hentai,3379,"Action, Hentai, Demons, Drama"
2360,Choujin Densetsu Urotsukidouji 2,5.92,Movie,1,Unknown,Rx - Hentai,2237,"Demons, Fantasy, Hentai, Horror, Sci-Fi"
2361,Sei Juushi Bismarck,7.23,TV,51,Fall 1984,0,3158,"Action, Sci-Fi, Adventure, Space, Mecha"
2362,Run=Dim,5.07,TV,13,Spring 2001,0,825,"Action, Mecha, Sci-Fi"
2363,Pokemon Housoukyoku,6.86,TV,16,Winter 2003,0,19997,"Adventure, Comedy, Kids, Fantasy"
2364,Virus: Virus Buster Serge,5.47,TV,12,Fall 1997,1,2167,"Action, Adventure, Mecha, Police, Sci-Fi"
2365,Grandeek,5.68,OVA,1,Unknown,1,820,"Adventure, Fantasy, Magic"
2366,Touma Kishinden Oni,Unknown,TV,25,Fall 1995,0,281,Supernatural
2367,Moetan,6.42,TV,12,Summer 2007,1,14900,"Comedy, Ecchi, Magic, School"
2368,Ryouki no Ori: Dai 2 Shou,5.76,OVA,3,Unknown,Rx - Hentai,1167,Hentai
2369,Rental Magica,7.06,TV,24,Fall 2007,0,34369,"Mystery, Supernatural, Fantasy"
2370,Ryojoku no Rensa,6.01,OVA,2,Unknown,Rx - Hentai,2618,Hentai
2371,Hotaruko,6.06,OVA,3,Unknown,Rx - Hentai,3006,Hentai
2372,Enbo,7.12,OVA,6,Unknown,Rx - Hentai,13217,"Drama, Hentai"
2373,Mugen no Kyoukai,5.58,OVA,4,Unknown,Rx - Hentai,1015,"Fantasy, Hentai, Supernatural"
2374,Shusaku,5.63,OVA,3,Unknown,Rx - Hentai,1618,"Hentai, School"
2375,Shusaku Replay,5.9,OVA,4,Unknown,Rx - Hentai,1443,"Hentai, School"
2376,Shusaku Liberty,5.84,OVA,2,Unknown,Rx - Hentai,1444,Hentai
2377,Kisaku,6.44,OVA,6,Unknown,Rx - Hentai,1864,Hentai
2378,Kisaku Spirit,6.19,OVA,3,Unknown,Rx - Hentai,1708,Hentai
2379,Tokubetsu Jugyou,5.42,OVA,2,Unknown,Rx - Hentai,1657,Hentai
2380,Tokubetsu Jugyou 2,5.7,OVA,2,Unknown,Rx - Hentai,1388,Hentai
2382,Firestorm,5.65,TV,26,Spring 2003,Unknown,491,"Action, Military, Sci-Fi, Adventure, Mecha"
2383,Cybersix,7.24,TV,13,Fall 1999,0,4299,"Action, Adventure, Romance, Sci-Fi"
2384,Yakusai Kochou,5.37,OVA,1,Unknown,1,1262,"Comedy, Supernatural, Ecchi"
2385,One Piece: Jango no Dance Carnival,7.18,Movie,1,Unknown,0,26722,"Comedy, Fantasy, Shounen"
2386,One Piece: Yume no Soccer Ou!,7.17,Movie,1,Unknown,0,29760,"Comedy, Fantasy, Shounen, Sports"
2387,Ai Monogatari: 9 Love Stories,6.61,OVA,1,Unknown,0,1798,"Drama, Romance"
2388,Tachiguishi Retsuden,5.51,Movie,1,Unknown,0,354,Comedy
2389,Kagaku Ninja-tai Gatchaman,6.95,TV,105,Fall 1972,0,5070,"Action, Adventure, Sci-Fi, Shounen"
2390,Hoshi no Kirby,6.77,TV,100,Fall 2001,0,19013,"Action, Adventure, Comedy, Parody, Fantasy"
2391,SD Gundam Force,5.36,TV,52,Winter 2004,0,5637,"Adventure, Comedy, Fantasy, Mecha"
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,7.45,Movie,1,Unknown,0,7121,"Adventure, Comedy, Kids"
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,7.27,Movie,1,Unknown,0,5010,"Adventure, Comedy, Fantasy, Kids"
2394,Ma ga Ochiru Yoru,6.42,OVA,3,Unknown,Rx - Hentai,2950,Hentai
2395,Kangoku: Injoku no Jikkentou,5.52,OVA,2,Unknown,Rx - Hentai,1922,Hentai
2396,Milk Junkie: Shimai-hen,6.8,OVA,4,Unknown,Rx - Hentai,7069,Hentai
2397,Digimon Adventure: Bokura no War Game!,7.77,Movie,1,Unknown,0,58298,"Sci-Fi, Adventure, Comedy, Kids"
2398,Digimon Adventure 02: Diablomon no Gyakushuu,7.28,Movie,1,Unknown,0,41015,"Adventure, Comedy, Drama, Kids, Sci-Fi"
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,6.6,OVA,1,Unknown,0,1194,"Adventure, Comedy, Kids"
2400,GS Mikami,7.19,TV,45,Spring 1993,0,6131,"Comedy, Supernatural"
2402,Ashita no Joe,8.28,TV,79,Spring 1970,0,25518,"Action, Drama, Shounen, Slice of Life, Sports"
2403,Kodomo no Jikan (TV),6.82,TV,12,Fall 2007,1,71395,"Comedy, Drama, Ecchi, School"
2404,Zombie-Loan,6.89,TV,11,Summer 2007,1,93616,"Action, Horror, Shounen, Supernatural"
2405,Hello! Lady Lynn,7.57,TV,36,Spring 1988,0,2208,"Drama, Shoujo"
2406,Sazae-san,6.09,TV,Unknown,Fall 1969,0,3045,"Slice of Life, Comedy"
2407,Keroro Gunsou Movie 1,7.27,Movie,1,Unknown,0,4417,"Comedy, Kids, Sci-Fi, Shounen"
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,7.31,Movie,1,Unknown,0,3514,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen"
2409,Gokudou-kun Manyuuki,7.47,TV,26,Spring 1999,0,8069,"Adventure, Comedy, Fantasy, Magic"
2410,Soreyuke Marin-chan,6.62,OVA,3,Unknown,Rx - Hentai,2128,"Hentai, Sci-Fi"
2411,Ane to Boin,6.69,OVA,2,Unknown,Rx - Hentai,8021,Hentai
2412,Cambrian,5.78,OVA,2,Unknown,Rx - Hentai,2948,Hentai
2413,Boin,6.61,OVA,2,Unknown,Rx - Hentai,8284,Hentai
2414,Assemble Insert,6.12,OVA,2,Unknown,0,1890,"Sci-Fi, Comedy, Police"
2415,Super Fishing Grander Musashi,6.87,TV,25,Spring 1997,0,2593,"Adventure, Sports"
2416,Grander Musashi RV,7.04,TV,39,Spring 1998,0,1306,"Adventure, Sports"
2417,Saigo no Door wo Shimero!,6.59,OVA,1,Unknown,1,10767,"Comedy, Drama, Romance, Yaoi"
2418,Stranger: Mukou Hadan,8.31,Movie,1,Unknown,1,171888,"Action, Adventure, Historical, Samurai"
2419,Spirit of Wonder: China-san no Yuuutsu,6.48,OVA,1,Unknown,0,2257,"Romance, Sci-Fi, Seinen"
2420,Spirit of Wonder: Shounen Kagaku Club,6.6,OVA,2,Unknown,0,1562,"Drama, Sci-Fi, Seinen, Space"
2421,Super Kuma-san,6.13,Special,1,Unknown,0,513,"Comedy, Fantasy"
2422,Kenritsu Chikyuu Boueigun,6.15,OVA,1,Unknown,0,1169,"Action, Sci-Fi, Adventure, Comedy, Shounen"
2423,Grey: Digital Target,6.19,Movie,1,Unknown,1,1222,"Action, Military, Sci-Fi, Drama, Shounen"
2424,"Suteki Desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",7.48,Special,3,Unknown,0,20087,"Comedy, Shoujo"
2427,Unico,7.13,Movie,1,Unknown,0,2633,"Adventure, Fantasy, Kids"
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,6.27,OVA,1,Unknown,0,820,"Adventure, Kids, Fantasy"
2429,Unico: Mahou no Shima e,7,Movie,1,Unknown,0,1583,"Adventure, Fantasy, Kids"
2430,Gekka Bijin,6.11,OVA,2,Unknown,Rx - Hentai,1813,Hentai
2431,Nikuyoku Gangu Takuhainin,6.24,OVA,3,Unknown,Rx - Hentai,1880,Hentai
2432,Discipline,6.87,OVA,6,Unknown,Rx - Hentai,21671,"Hentai, School, Yuri"
2433,Lingeries,6.98,OVA,3,Unknown,Rx - Hentai,5827,Hentai
2434,Kijoku: Princess Double Kari,5.94,OVA,3,Unknown,Rx - Hentai,1502,Hentai
2435,Choubatsu Yobikou,5.98,OVA,2,Unknown,Rx - Hentai,2082,"Hentai, School"
2436,Angelium,5.91,OVA,2,Unknown,Rx - Hentai,3753,Hentai
2437,Elfina: Yoru e to Urareta Oukoku de... The Animation,6.04,OVA,3,Unknown,Rx - Hentai,2518,"Hentai, Fantasy"
2438,Hitozuma♪Kasumi-san,6.78,OVA,2,Unknown,Rx - Hentai,5455,Hentai
2439,Hooligan,5.71,OVA,2,Unknown,Rx - Hentai,1502,Hentai
2440,Suki da yo!,5.92,OVA,2,Unknown,Rx - Hentai,1307,Hentai
2441,Koihime,6.61,OVA,2,Unknown,Rx - Hentai,3229,"Fantasy, Harem, Hentai, Magic, Supernatural"
2442,Zoku Koihime,6.47,OVA,2,Unknown,Rx - Hentai,1722,"Fantasy, Harem, Hentai, Magic, Supernatural"
2443,Kara no Naka no Kotori,5.58,OVA,5,Unknown,Rx - Hentai,794,Hentai
2444,Maids in Dream,5.72,OVA,2,Unknown,Rx - Hentai,1457,Hentai
2445,Maple Colors,6.3,OVA,2,Unknown,Rx - Hentai,3786,Hentai
2446,Nikuyome: Takayanagi Ke no Hitobito,7,OVA,4,Unknown,Rx - Hentai,5183,Hentai
2447,Chibo,6,OVA,2,Unknown,Rx - Hentai,4802,Hentai
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,8.02,Special,1,Unknown,1,16142,"Action, Sci-Fi, Mecha"
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,8.1,Special,1,Unknown,1,22892,"Action, Sci-Fi, Mystery, Police, Psychological, Mecha, Seinen"
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,7.72,Movie,1,Unknown,0,5086,"Comedy, Sci-Fi, Seinen"
2451,Space Cobra,7.71,TV,31,Fall 1982,1,8576,"Action, Adventure, Sci-Fi, Space"
2452,Space Adventure Cobra,7.11,Movie,1,Unknown,1,4452,"Action, Adventure, Sci-Fi, Space"
2453,Dennou Sentai Voogie's★Angel,5.53,OVA,3,Unknown,0,1149,"Action, Mecha, Military, Drama, Sci-Fi"
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,7.65,Movie,1,Unknown,1,5492,"Comedy, Drama, Romance, Shounen, Slice of Life"
2455,Prayers,5.52,OVA,2,Unknown,1,717,Sci-Fi
2456,Mori no Densetsu,6.42,Movie,1,Unknown,0,1165,"Adventure, Drama, Fantasy, Music"
2457,Majokko Tsukune-chan,6.64,OVA,6,Unknown,1,1577,"Comedy, Magic, Seinen"
2458,Kimagure Orange☆Road OVA,7.44,OVA,8,Unknown,1,4285,"Magic, Comedy, Romance, School, Drama"
2459,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,6.94,OVA,1,Unknown,0,2766,"Comedy, Drama, Romance, Seinen"
2460,Maison Ikkoku: Kanketsu-hen,7.23,Movie,1,Unknown,0,3731,"Comedy, Drama, Romance, Seinen"
2461,Metal Skin Panic MADOX-01,5.96,OVA,1,Unknown,0,2748,"Action, Mecha, Sci-Fi"
2462,Toushinden,5.33,OVA,2,Unknown,1,2570,"Action, Martial Arts"
2463,Shounan Bakusouzoku,6.65,OVA,12,Unknown,1,557,"Action, Comedy, Shounen"
2464,Yoshinaga-san'chi no Gargoyle Specials,6.37,Special,5,Unknown,0,729,"Adventure, Comedy, Fantasy"
2465,Idol Bouei-tai Hummingbird,5.81,OVA,4,Unknown,0,734,"Military, Music, Comedy, Parody"
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,6.17,OVA,1,Unknown,0,696,Parody
2467,3 Choume no Tama: Uchi no Tama Shirimasen ka?,6.61,TV,36,Fall 1988,0,1522,Adventure
2468,Nineteen 19,6.08,OVA,1,Unknown,1,1640,"Romance, Drama"
2469,Ogenki Clinic,5.87,OVA,3,Unknown,Rx - Hentai,1474,"Comedy, Hentai, Yuri"
2470,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,6.96,Movie,1,Unknown,0,2717,"Action, Sci-Fi, Adventure, Space, Drama"
2471,Doraemon (1979),7.7,TV,1787,Spring 1979,0,34602,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen"
2472,Naruto: Shippuuden Movie 1,7.29,Movie,1,Unknown,0,198095,"Action, Adventure, Comedy, Fantasy, Shounen"
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.03,OVA,2,Unknown,0,1856,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi"
2474,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,6.16,OVA,3,Unknown,0,1363,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi"
2475,6 Angels,4.42,ONA,6,Unknown,1,1746,"Action, Sci-Fi"
2476,School Days,5.68,TV,12,Summer 2007,1,431865,"Harem, Drama, Romance, School"
2479,Dragon Knight,5.41,OVA,1,Unknown,Rx - Hentai,1777,"Action, Demons, Fantasy, Hentai"
2480,Dragon Knight Gaiden,5.04,OVA,1,Unknown,Rx - Hentai,855,"Action, Fantasy, Hentai, Demons"
2482,Good Morning Althea,5.55,OVA,1,Unknown,0,907,"Action, Sci-Fi, Space, Mecha"
2483,Kaitouranma The Animation,5.99,OVA,2,Unknown,0,1278,"Action, Adventure, Martial Arts, Samurai"
2484,Gear Fighter Dendoh,7.19,TV,38,Fall 2000,0,1655,"Action, Adventure, Mecha, School, Sci-Fi, Space"
2485,Doku Tenshi no Shippo,6.37,Special,4,Unknown,0,1072,"Fantasy, Magic, Comedy, Romance"
2486,Rumiko Takahashi Anthology,7.19,TV,13,Summer 2003,0,2726,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural"
2487,Kyouryuu Boukenki Jura Tripper,6.66,TV,39,Spring 1995,0,782,"Sci-Fi, Adventure, Drama, Fantasy"
2488,Mei to Koneko Bus,7.31,Special,1,Unknown,0,9827,"Adventure, Fantasy"
2489,Onegai My Melody,7.09,TV,52,Spring 2005,0,5275,"Comedy, Magic, Fantasy"
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,7.05,Movie,1,Unknown,0,23817,"Comedy, Fantasy, Shounen, Sports"
2491,Touch: Sebangou no Nai Ace,6.78,Movie,1,Unknown,0,1220,"Drama, Romance, Sports"
2492,Touch 2: Sayonara no Okurimono,6.69,Movie,1,Unknown,0,1165,"Drama, Romance, Sports"
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By,6.71,Movie,1,Unknown,0,1095,"Drama, School, Sports"
2494,Goshuushou-sama Ninomiya-kun,6.72,TV,12,Fall 2007,1,68684,"Harem, Comedy, Ecchi, Fantasy"
2495,Chance Triangle Session,6.53,TV,13,Spring 2001,0,2787,"Slice of Life, Music, Drama"
2497,Shin Cutey Honey,6.63,OVA,8,Unknown,1,4293,"Adventure, Comedy, Ecchi, Magic, Sci-Fi"
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,7.58,Movie,1,Unknown,0,9594,"Comedy, Drama, School, Shounen, Slice of Life, Sports"
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,7.68,Movie,1,Unknown,0,9603,"Comedy, Drama, School, Shounen, Slice of Life, Sports"
2500,The Cockpit,7.22,OVA,3,Unknown,0,5550,"Historical, Military"
2501,Papuwa,6.6,TV,26,Fall 2003,1,890,"Adventure, Comedy"
2503,Nangoku Shounen Papuwa-kun,6.19,TV,42,Fall 1992,0,331,"Adventure, Comedy, Shounen"
2505,Ringetsu The Animation,6.69,OVA,3,Unknown,Rx - Hentai,3631,Hentai
2506,Imouto,6.02,OVA,1,Unknown,Rx - Hentai,3058,Hentai
2507,Tsuma Tsuma,6.36,OVA,2,Unknown,Rx - Hentai,2788,Hentai
2508,Genshiken 2,7.77,TV,12,Fall 2007,1,56976,"Comedy, Parody, Slice of Life"
2510,Sengoku Majin Goushougun,6.6,TV,26,Summer 1981,0,923,"Action, Sci-Fi, Parody, Mecha"
2511,Sengoku Majin Goushougun: Toki no Etranger,6.69,Movie,1,Unknown,0,1138,"Action, Sci-Fi"
2512,Detective Conan OVA 02: 16 Suspects,7.33,OVA,1,Unknown,0,11853,"Adventure, Mystery, Comedy, Police, Shounen"
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,7.2,OVA,1,Unknown,0,11124,"Adventure, Mystery, Comedy, Police, Shounen"
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,7.52,OVA,1,Unknown,0,12449,"Adventure, Mystery, Police, Shounen"
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,7.26,OVA,1,Unknown,0,10084,"Adventure, Mystery, Comedy, Police, Shounen"
2516,Uchuu no Senshi,6.2,OVA,6,Unknown,1,2633,"Space, Mecha, Military, Sci-Fi, Shounen"
2517,Eikoku Koi Monogatari Emma: Intermission,7.07,Special,1,Unknown,0,3177,"Drama, Historical, Romance, Seinen, Slice of Life"
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,7.22,TV,12,Summer 2006,0,1953,Comedy
2520,Dragon Ball Specials,6.73,Special,2,Unknown,0,21473,"Fantasy, Comedy, Super Power, Shounen"
2521,Haja Kyosei G Dangaiou,5.42,TV,13,Spring 2001,0,1172,"Action, Mecha, Sci-Fi"
2522,Rakushou! Hyper Doll,5.73,OVA,2,Unknown,0,1214,"Magic, Adventure, Comedy, Sci-Fi, Shounen"
2523,Izumo: Takeki Tsurugi no Senki,6.24,TV,12,Spring 2005,0,5986,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural"
2524,Jungle de Ikou!,5.41,OVA,3,Unknown,0,3644,"Action, Ecchi, Adventure, Magic, Comedy"
2525,Kekkou Kamen,5.72,OVA,4,Unknown,1,2499,"Comedy, Ecchi"
2526,Kirara,6.15,OVA,1,Unknown,1,2153,"Ecchi, Slice of Life, Comedy, Romance, Supernatural"
2527,Kotetsu no Daibouken,5.82,OVA,2,Unknown,1,1500,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen"
2528,Megami Paradise,5.47,OVA,2,Unknown,1,1018,"Adventure, Ecchi, Fantasy"
2529,Princess Minerva,5.54,OVA,1,Unknown,1,918,"Parody, Adventure, Fantasy, Comedy"
2530,G-Taste,5.87,OVA,7,Unknown,Rx - Hentai,4157,"Hentai, Yuri"
2531,Gibomai,6.62,OVA,2,Unknown,Rx - Hentai,4284,Hentai
2532,Onna Kyoushi Yumi no Houkago,5.85,OVA,2,Unknown,Rx - Hentai,2326,Hentai
2533,D+vine Luv,6.34,OVA,4,Unknown,Rx - Hentai,2315,Hentai
2534,Angelique,6.37,OVA,3,Unknown,0,3119,"Sci-Fi, Harem, Drama, Romance, Fantasy, Shoujo"
2535,Angelique: Seichi yori Ai wo Komete,6.26,OVA,3,Unknown,0,1424,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo"
2536,Angelique: Shiroi Tsubasa no Memoire,5.96,OVA,2,Unknown,0,1583,"Sci-Fi, Harem, Drama, Magic, Romance, Fantasy, Shoujo"
2537,Angelique: Twin Collection,6.14,OVA,8,Unknown,0,611,"Fantasy, Sci-Fi, Shoujo"
2538,With You: Mitsumeteitai,5.48,OVA,2,Unknown,0,572,"Drama, Fantasy, Mystery, Romance, School"
2539,Itazura The Animation,6.64,OVA,2,Unknown,Rx - Hentai,5450,Hentai
2540,Tonari no Oneesan,5.82,OVA,2,Unknown,Rx - Hentai,1854,"Comedy, Hentai"
2541,Dokusen,5.45,OVA,2,Unknown,Rx - Hentai,1308,Hentai
2542,Lady Georgie,7.16,TV,45,Spring 1983,0,5472,"Drama, Historical, Romance, Shoujo"
2543,Robin Hood no Daibouken,7.12,TV,52,Summer 1990,0,5136,"Adventure, Historical, Romance"
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,7.27,TV,50,Winter 1981,0,2935,"Adventure, Drama, Historical, Slice of Life"
2545,Huckleberry no Bouken,6.22,TV,26,Winter 1976,0,963,"Adventure, Historical, Drama"
2546,Alps Monogatari: Watashi no Annette,6.7,TV,48,Winter 1983,0,2137,"Slice of Life, Historical, Drama"
2547,Shoukoujo Sara,7.68,TV,46,Winter 1985,0,11722,"Slice of Life, Historical, Drama, Shoujo"
2548,Ai no Wakakusa Monogatari,7.43,TV,48,Winter 1987,0,3890,"Drama, Historical, Slice of Life"
2549,Perrine Monogatari,7.52,TV,53,Winter 1978,0,1752,"Slice of Life, Historical, Drama, Shoujo"
2550,Onboro Film,6.4,Movie,1,Unknown,0,1998,"Comedy, Parody"
2551,Nessa no Wakusei,5.19,OVA,2,Unknown,Rx - Hentai,1107,"Hentai, Sci-Fi"
2552,Tetsuko no Tabi,6.32,TV,13,Summer 2007,0,994,"Comedy, Seinen, Slice of Life"
2553,Flanders no Inu,7.38,TV,52,Winter 1975,0,2324,"Drama, Historical, Slice of Life"
2554,Ai Shoujo Pollyanna Story,6.96,TV,51,Winter 1986,0,2742,"Drama, Historical, Slice of Life"
2555,Shoukoushi Cedie,7.36,TV,43,Winter 1988,0,1930,"Slice of Life, Drama, Shoujo"
2556,Jungle Taitei (1989),6.71,TV,52,Fall 1989,0,2586,"Adventure, Drama"
2557,Trapp Ikka Monogatari,7.63,TV,40,Winter 1991,0,4038,"Drama, Historical, Music, Romance"
2558,Wakakusa Monogatari: Nan to Jo-sensei,7.58,TV,40,Winter 1993,0,3366,"Drama, Historical, School, Slice of Life"
2559,Romeo no Aoi Sora,8.35,TV,33,Winter 1995,0,19816,"Adventure, Drama, Historical, Slice of Life"
2560,Terra e...,6.46,Movie,1,Unknown,0,4247,"Action, Drama, Sci-Fi, Shounen, Space"
2561,Captain Future,7.06,TV,52,Fall 1978,0,2663,"Action, Adventure, Sci-Fi, Shounen"
2562,Shion no Ou,7.56,TV,22,Fall 2007,0,15883,"Drama, Game, Mystery, Thriller"
2563,Aria the OVA: Arietta,8.02,OVA,1,Unknown,0,20019,"Sci-Fi, Slice of Life, Fantasy, Shounen"
2564,Code-E,6.44,TV,12,Summer 2007,0,11579,"Comedy, Romance, School, Sci-Fi, Slice of Life"
2565,Jungle Taitei: Susume Leo!,6.49,TV,26,Fall 1966,0,1299,"Adventure, Shounen"
2566,Uchuujin Tanaka Tarou,6.11,TV,24,Spring 2000,0,505,"Comedy, School, Shounen"
2567,Pinocchio yori Piccolino no Bouken,6.26,TV,52,Spring 1976,0,1274,"Adventure, Kids"
2568,Kojika Monogatari,6.39,TV,52,Fall 1983,0,406,Drama
2569,Jungle Book Shounen Mowgli,6.94,TV,52,Fall 1989,0,4664,"Adventure, Drama"
2570,Ochame na Futago: Claire Gakuin Monogatari,7.05,TV,26,Winter 1991,0,1460,"Kids, Slice of Life, Comedy, Historical, School, Shoujo"
2571,Mitsubachi Maya no Bouken,6.44,TV,52,Spring 1975,0,6686,"Adventure, Comedy, Kids"
2572,Fushigi no Kuni no Alice,6.49,TV,24,Fall 1983,0,1867,"Adventure, Kids, Fantasy"
2573,Minami no Niji no Lucy,6.89,TV,50,Winter 1982,0,885,"Slice of Life, Adventure, Drama"
2574,Kashi no Ki Mokku,5.9,TV,52,Winter 1972,0,1085,"Adventure, Fantasy"
2575,Don Chuck Monogatari,5.84,TV,26,Spring 1975,0,636,"Adventure, Kids, Slice of Life"
2576,Araiguma Rascal,6.69,TV,52,Winter 1977,0,1102,"Drama, Historical, Slice of Life"
2577,Tom Sawyer no Bouken,7.17,TV,49,Winter 1980,0,4113,"Adventure, Slice of Life, Historical, Drama"
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,6.79,TV,52,Fall 1983,0,818,"Adventure, Fantasy, Comedy, Kids"
2579,Anime 80-nichikan Sekai Isshuu,6.83,TV,26,Winter 1984,0,3530,"Adventure, Historical, Kids, Romance"
2580,Tsukuyomi: Moon Phase Special,6.65,Special,1,Unknown,0,8283,"Comedy, Dementia, Slice of Life"
2581,Mobile Suit Gundam 00,8.14,TV,25,Fall 2007,1,147443,"Action, Military, Sci-Fi, Space, Drama, Mecha"
2582,Soukou Kihei Votoms,7.73,TV,52,Spring 1983,0,8176,"Action, Space, Mecha, Military, Drama, Sci-Fi"
2583,Soukou Kihei Votoms: The Last Red Shoulder,7.16,OVA,1,Unknown,0,2283,"Action, Drama, Mecha, Military, Sci-Fi"
2584,Soukou Kihei Votoms: Big Battle,6.74,OVA,1,Unknown,0,1991,"Action, Drama, Mecha, Military, Sci-Fi"
2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,7.29,OVA,1,Unknown,0,2233,"Drama, Mecha, Military, Sci-Fi"
2586,Soukou Kihei Votoms: Kakuyaku taru Itan,6.96,OVA,5,Unknown,0,1807,"Drama, Mecha, Military, Sci-Fi"
2588,Sinkan,5.75,OVA,1,Unknown,Rx - Hentai,2005,Hentai
2589,Black Cat (TV): Toozakaru Neko,7.13,Special,1,Unknown,0,14376,"Action, Sci-Fi, Adventure, Comedy, Super Power, Shounen"
2590,Genmukan,6.36,OVA,2,Unknown,Rx - Hentai,3859,Hentai
2591,Samurai Spirits: Haten Gouma no Shou,5.41,Special,1,Unknown,0,2116,"Adventure, Historical, Samurai, Shounen"
2592,Kimera,5.14,OVA,1,Unknown,1,4274,"Action, Horror, Sci-Fi, Shounen Ai, Supernatural, Vampire"
2593,Kara no Kyoukai 1: Fukan Fuukei,7.64,Movie,1,Unknown,1,201697,"Action, Mystery, Supernatural, Thriller"
2594,Piano no Mori,7.67,Movie,1,Unknown,0,32531,"Adventure, Music, Comedy, Drama, School, Seinen"
2595,D.C.II: Da Capo II,6.91,TV,13,Fall 2007,0,23326,"Drama, Ecchi, Romance, School"
2596,Shinreigari,7.46,TV,22,Fall 2007,0,62347,"Sci-Fi, Mystery, Psychological, Supernatural"
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,7.27,OVA,1,Unknown,0,9882,"Adventure, Police, Comedy, Mystery, Shounen"
2598,Juusenki L-Gaim,6.7,TV,54,Winter 1984,0,1744,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen"
2599,Juusenki L-Gaim I: Pentagona Window + Lady Gavlet,5.73,OVA,1,Unknown,0,385,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen"
2600,Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,5.82,OVA,1,Unknown,0,351,"Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen"
2601,Juusenki L-Gaim III: Full Metal Soldier,6.34,OVA,1,Unknown,0,465,"Action, Mecha, Sci-Fi, Shounen"
2602,Kenkou Zenrakei Suieibu Umishou,7.15,TV,13,Summer 2007,0,23730,"Comedy, Sports, Ecchi, School, Shounen"
2603,Mushi-Uta,6.65,TV,12,Summer 2007,0,9853,"Action, Sci-Fi, Fantasy"
2604,Sky Girls,7.02,TV,26,Summer 2007,0,13579,"Mecha, Military, Sci-Fi"
2605,Sayonara Zetsubou Sensei,7.9,TV,12,Summer 2007,1,173697,"Comedy, Parody, School, Shounen"
2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,6.57,Movie,1,Unknown,0,8877,"Action, Adventure, Comedy, Fantasy, Shounen"
2607,Birth,6.01,OVA,1,Unknown,0,2472,"Action, Sci-Fi, Adventure, Comedy"
2608,Wangan Midnight,7.46,TV,26,Summer 2007,0,17842,"Action, Cars, Seinen, Sports"
2609,Kakyuusei (TV),6.23,TV,13,Summer 1999,0,1709,"Harem, Drama, Romance, School"
